time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
1.9073486328125e-06,7.5,35.01,0.0,50.0,35.01
0.48447108268737793,27.3,36.03,10.0,51.0,36.03
0.6081638336181641,5.3,36.22,9.0,51.0,36.22
0.7375986576080322,5.4,36.34,8.0,51.0,36.34
0.8599200248718262,5.3,36.53,11.0,51.0,36.53
0.9880883693695068,5.1,36.59,9.0,51.0,36.59
1.112105131149292,5.3,36.65,9.0,51.0,36.65
1.2354309558868408,6.1,36.81,9.0,51.0,36.81
1.3560307025909424,5.0,36.96,10.0,51.0,36.96
1.479081630706787,5.7,37.14,10.0,51.0,37.14
1.5961384773254395,4.8,37.2,9.0,51.0,37.2
1.71628999710083,5.4,37.19,8.0,51.0,37.19
1.8341622352600098,5.1,37.2,9.0,51.0,37.2
1.9558892250061035,5.8,37.21,10.0,51.0,37.21
2.0807487964630127,5.2,37.23,10.0,51.0,37.23
2.2014057636260986,5.0,37.23,9.0,51.0,37.23
2.3246445655822754,5.3,37.21,9.0,51.0,37.21
2.4487364292144775,5.3,37.21,9.0,51.0,37.21
2.56794810295105,5.5,37.24,11.0,51.0,37.24
2.6889612674713135,6.3,37.24,9.0,51.0,37.24
2.8089609146118164,6.7,37.26,9.0,51.0,37.26
2.9284536838531494,5.5,37.27,9.0,51.0,37.27
3.047389268875122,5.1,37.28,9.0,51.0,37.28
3.1666483879089355,5.0,37.28,11.0,51.0,37.28
3.2861862182617188,5.0,37.27,9.0,51.0,37.27
3.4103832244873047,4.9,37.27,8.0,51.0,37.27
3.5293054580688477,6.3,37.29,9.0,51.0,37.29
3.641484260559082,14.5,37.29,9.0,51.0,37.29
3.7016611099243164,15.8,37.29,10.0,51.0,37.29
3.819693088531494,11.5,37.33,16.0,52.0,37.33
3.9473581314086914,6.7,37.33,8.0,51.0,37.33
4.115772247314453,19.2,37.26,3.0,51.0,37.26
4.184692144393921,5.1,37.27,9.0,52.0,37.27
4.267671585083008,5.5,37.29,12.0,52.0,37.29
4.35903525352478,6.0,37.29,8.0,51.0,37.29
4.441240310668945,5.5,37.29,8.0,52.0,37.29
4.52871298789978,5.8,37.31,8.0,52.0,37.31
4.613921880722046,6.5,37.31,9.0,52.0,37.31
4.702199697494507,5.6,37.32,9.0,52.0,37.32
4.784312009811401,4.9,37.32,9.0,52.0,37.32
4.864901781082153,5.6,37.28,9.0,52.0,37.28
4.948683261871338,5.4,37.27,9.0,52.0,37.27
5.030691385269165,4.9,37.27,7.0,52.0,37.27
5.120890855789185,7.8,37.28,9.0,52.0,37.28
5.2061827182769775,7.1,37.35,9.0,52.0,37.35
5.293172359466553,5.2,37.35,9.0,52.0,37.35
5.376234769821167,6.1,37.33,9.0,52.0,37.33
5.462744474411011,5.8,37.35,9.0,52.0,37.35
5.545124530792236,4.9,37.33,9.0,52.0,37.33
5.632779836654663,5.1,37.33,7.0,52.0,37.33
5.725421905517578,6.0,37.34,9.0,52.0,37.34
5.8091881275177,4.8,37.33,9.0,52.0,37.33
5.896129369735718,5.2,37.33,9.0,52.0,37.33
5.97895073890686,5.4,37.33,9.0,52.0,37.33
6.0648884773254395,4.7,37.34,9.0,52.0,37.34
6.153635740280151,6.3,37.34,8.0,52.0,37.34
6.242433309555054,6.7,37.34,8.0,52.0,37.34
6.326122999191284,4.8,37.35,8.0,52.0,37.35
6.408385515213013,5.5,37.36,10.0,52.0,37.36
6.494856595993042,4.7,37.36,9.0,52.0,37.36
6.57634162902832,5.5,37.31,9.0,52.0,37.31
6.663800001144409,5.2,37.25,9.0,52.0,37.25
6.747741460800171,4.8,37.15,9.0,52.0,37.15
6.835119247436523,5.2,37.15,8.0,52.0,37.15
6.9170191287994385,4.9,37.1,9.0,52.0,37.1
7.0035223960876465,5.2,37.02,9.0,52.0,37.02
7.085123538970947,5.6,36.95,10.0,52.0,36.95
7.173745632171631,4.6,36.89,9.0,52.0,36.89
7.261591196060181,5.7,36.82,9.0,52.0,36.82
