time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
2.384185791015625e-06,5.6,35.26,0.0,46.0,35.26
0.4975872039794922,20.3,36.01,9.0,46.0,36.01
0.6261355876922607,5.1,36.07,8.0,46.0,36.07
0.7467844486236572,5.0,36.1,9.0,46.0,36.1
0.871819257736206,5.2,36.17,11.0,46.0,36.17
0.9946205615997314,5.3,36.2,9.0,46.0,36.2
1.1177582740783691,5.3,36.22,9.0,47.0,36.22
1.2425332069396973,5.6,36.33,9.0,46.0,36.33
1.3717844486236572,5.1,36.33,11.0,47.0,36.33
1.491053819656372,5.0,36.44,9.0,47.0,36.44
1.6065351963043213,5.2,36.44,9.0,47.0,36.44
1.7283239364624023,5.0,36.44,9.0,46.0,36.44
1.8460421562194824,5.5,36.46,9.0,47.0,36.46
1.9734838008880615,5.1,36.48,11.0,46.0,36.48
2.0946898460388184,5.0,36.48,9.0,47.0,36.48
2.2210898399353027,5.5,36.49,8.0,47.0,36.49
2.3408470153808594,5.0,36.48,9.0,47.0,36.48
2.4644572734832764,4.9,36.48,10.0,47.0,36.48
2.584162473678589,5.0,36.48,10.0,47.0,36.48
2.710404634475708,5.2,36.47,8.0,47.0,36.47
2.830596923828125,5.0,36.41,9.0,47.0,36.41
2.9477157592773438,5.6,36.33,9.0,47.0,36.33
3.0739238262176514,5.2,36.16,11.0,47.0,36.16
3.196063280105591,5.3,36.06,9.0,47.0,36.06
3.3139901161193848,5.1,35.99,9.0,47.0,35.99
3.4391555786132812,5.2,35.91,8.0,47.0,35.91
3.5580294132232666,5.1,35.77,10.0,47.0,35.77
3.680116891860962,5.7,35.7,10.0,47.0,35.7
3.803403615951538,4.9,35.63,8.0,47.0,35.63
3.9229180812835693,5.0,35.62,9.0,47.0,35.62
4.04315185546875,5.0,35.61,9.0,47.0,35.61
4.243258237838745,14.1,35.56,1.0,47.0,35.56
4.329461574554443,5.2,35.66,9.0,47.0,35.66
4.410497426986694,5.5,35.76,9.0,47.0,35.76
4.495593309402466,6.5,35.85,9.0,47.0,35.85
4.579843521118164,5.4,35.93,9.0,47.0,35.93
4.660912752151489,6.8,36.02,8.0,47.0,36.02
4.755479335784912,8.6,36.08,8.0,47.0,36.08
4.839966058731079,6.5,36.08,8.0,47.0,36.08
4.928027153015137,5.1,36.17,9.0,47.0,36.17
5.01066255569458,5.5,36.26,9.0,47.0,36.26
