time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
2.1457672119140625e-06,16.8,43.35,0.0,76.0,43.35
0.3427700996398926,23.8,43.35,12.0,76.0,43.35
0.6615340709686279,5.7,43.36,13.0,76.0,43.36
0.9588961601257324,4.9,43.71,14.0,76.0,43.71
1.2680251598358154,6.5,43.99,13.0,76.0,43.99
1.5770375728607178,5.2,43.85,14.0,76.0,43.85
1.8910677433013916,5.1,43.55,13.0,76.0,43.55
2.1992437839508057,5.0,43.11,14.0,76.0,43.11
2.5091865062713623,5.0,42.89,11.0,76.0,42.89
2.820446729660034,4.8,42.92,12.0,76.0,42.92
3.1343657970428467,5.1,43.22,11.0,76.0,43.22
3.436070680618286,5.1,43.54,13.0,76.0,43.54
3.744028091430664,5.0,43.82,13.0,76.0,43.82
4.052125453948975,4.9,44.0,13.0,76.0,44.0
4.3690361976623535,4.9,44.02,13.0,76.0,44.02
4.678376197814941,5.2,44.0,14.0,76.0,44.0
4.994426965713501,5.2,43.99,14.0,76.0,43.99
5.304753065109253,5.3,43.93,10.0,76.0,43.93
5.618088722229004,5.4,43.94,11.0,76.0,43.94
5.92241907119751,5.1,43.97,12.0,76.0,43.97
6.233847141265869,5.0,43.97,12.0,77.0,43.97
6.539489984512329,5.1,43.99,13.0,76.0,43.99
6.857585668563843,5.0,43.98,13.0,76.0,43.98
7.159276485443115,5.1,44.0,14.0,76.0,44.0
7.460463762283325,4.8,44.01,14.0,76.0,44.01
7.765480041503906,5.1,44.03,14.0,76.0,44.03
8.070062398910522,5.1,44.04,14.0,76.0,44.04
8.387665748596191,5.0,44.0,13.0,76.0,44.0
8.691050291061401,5.1,43.99,14.0,76.0,43.99
9.003631114959717,5.0,43.79,10.0,76.0,43.79
9.311629056930542,5.0,43.49,11.0,76.0,43.49
9.562401056289673,15.8,43.23,14.0,76.0,43.23
9.749348402023315,5.1,42.98,14.0,76.0,42.98
9.941554069519043,5.2,42.77,14.0,76.0,42.77
10.125982999801636,4.6,42.69,14.0,76.0,42.69
10.319185972213745,5.4,42.66,13.0,76.0,42.66
10.509024620056152,5.8,42.94,12.0,76.0,42.94
10.70859432220459,8.1,43.14,12.0,76.0,43.14
10.89621114730835,5.3,43.33,11.0,76.0,43.33
11.091251373291016,5.1,43.42,12.0,76.0,43.42
11.276283979415894,5.1,43.62,14.0,76.0,43.62
11.470351219177246,4.7,43.81,14.0,76.0,43.81
11.65675973892212,5.1,43.8,14.0,76.0,43.8
11.858296871185303,5.2,43.8,14.0,76.0,43.8
12.044273614883423,4.8,43.81,14.0,76.0,43.81
12.2375168800354,4.9,43.81,14.0,76.0,43.81
12.42343783378601,4.9,43.81,14.0,76.0,43.81
12.6191565990448,5.1,43.81,13.0,76.0,43.81
12.80359959602356,4.9,43.82,12.0,76.0,43.82
13.00178861618042,5.1,43.79,11.0,76.0,43.79
13.18944263458252,4.8,43.76,12.0,76.0,43.76
13.383302211761475,5.1,43.78,13.0,76.0,43.78
13.56850552558899,5.1,43.78,14.0,76.0,43.78
13.763861179351807,4.9,43.78,14.0,76.0,43.78
13.94843316078186,4.9,43.78,14.0,76.0,43.78
14.148424863815308,5.0,43.81,13.0,76.0,43.81
14.33629322052002,5.1,43.82,14.0,76.0,43.82
14.528827428817749,4.9,43.82,14.0,76.0,43.82
14.714294910430908,5.1,43.84,14.0,76.0,43.84
14.906711339950562,4.9,43.84,12.0,76.0,43.84
15.093664646148682,4.8,43.82,11.0,76.0,43.82
15.291593313217163,5.1,43.81,13.0,76.0,43.81
15.479884147644043,5.1,43.8,13.0,76.0,43.8
15.673088312149048,5.2,43.81,14.0,76.0,43.81
15.859049797058105,4.9,43.83,14.0,76.0,43.83
16.053789615631104,4.9,43.83,13.0,76.0,43.83
16.240289449691772,5.1,43.85,14.0,76.0,43.85
16.44119358062744,4.7,43.79,13.0,76.0,43.79
16.63399052619934,5.2,43.58,14.0,76.0,43.58
16.823389053344727,5.0,43.38,14.0,76.0,43.38
17.007070541381836,4.9,43.16,13.0,76.0,43.16
17.201194763183594,4.9,42.95,11.0,76.0,42.95
17.387705326080322,5.1,42.85,12.0,76.0,42.85
17.584639072418213,4.8,42.72,13.0,76.0,42.72
