scaling_factors,factors_second,all_discrimination_data,all_f1_scores_data,all_std_discrimination_data,all_std_wager_data
"[0.0625, 0.125, 0.25, 0.5]","[0.1, 0.2, 0.5, 1.0, 2.0, 5.0]","{1: [[0.6153000000000002, 0.7719, 0.8575999999999999, 0.9160000000000003], [0.6, 0.7917000000000001, 0.8668000000000002, 0.9154000000000003], [0.5768000000000001, 0.7989999999999999, 0.8704000000000002, 0.9095999999999997], [0.5651000000000002, 0.7866000000000001, 0.8656, 0.9113999999999995], [0.6153000000000001, 0.7842999999999998, 0.8604000000000004, 0.9145999999999997], [0.5846999999999999, 0.7853, 0.8568000000000003, 0.9105999999999997]], 2: [[0.6004000000000002, 0.7976999999999999, 0.8884000000000002, 0.9347999999999996], [0.6099, 0.8234, 0.8916, 0.9309999999999999], [0.5997, 0.7982000000000004, 0.8844000000000003, 0.9301999999999992], [0.5802, 0.8012999999999997, 0.8748000000000004, 0.9327999999999997], [0.6035, 0.8120999999999998, 0.8835999999999999, 0.9283999999999999], [0.6129999999999999, 0.8040000000000005, 0.8840000000000007, 0.9347999999999993]], 3: [[0.6046999999999998, 0.7909, 0.8620000000000002, 0.9251999999999994], [0.585, 0.7964999999999999, 0.8632000000000002, 0.9186], [0.5899, 0.7759, 0.8628000000000005, 0.9123999999999998], [0.5921000000000003, 0.7829000000000004, 0.8704000000000001, 0.9142000000000003], [0.5885, 0.8136999999999998, 0.8572000000000004, 0.9140000000000001], [0.6363999999999997, 0.8197999999999999, 0.8700000000000004, 0.9225999999999998]], 4: [[0.5902, 0.8068000000000001, 0.8820000000000005, 0.9327999999999999], [0.6467, 0.8249000000000002, 0.8996000000000004, 0.9379999999999997], [0.6062999999999998, 0.8060999999999998, 0.8844, 0.9445999999999998], [0.6348999999999999, 0.8280000000000001, 0.8856000000000003, 0.9405999999999999], [0.6581000000000001, 0.8084999999999998, 0.8976000000000005, 0.9331999999999998], [0.6417, 0.8301000000000001, 0.8892000000000002, 0.9417999999999996]], 5: [[0.648, 0.7893000000000001, 0.8708000000000006, 0.9123999999999997], [0.5768, 0.7965999999999999, 0.8576000000000005, 0.9175999999999999], [0.5770000000000002, 0.7898, 0.8632000000000004, 0.9173999999999998], [0.6573000000000002, 0.7894999999999999, 0.8684000000000007, 0.9180000000000001], [0.6315999999999999, 0.8180999999999998, 0.8716000000000003, 0.9177999999999998], [0.6347, 0.8180000000000001, 0.8800000000000006, 0.9208000000000002]], 6: [[0.5869000000000001, 0.8054000000000001, 0.8924000000000002, 0.9350000000000002], [0.6170000000000002, 0.8169, 0.8900000000000007, 0.937], [0.6034000000000002, 0.829, 0.8876000000000002, 0.9296000000000003], [0.6265999999999999, 0.8208000000000003, 0.8868000000000003, 0.9265999999999996], [0.5801, 0.8173, 0.8988000000000003, 0.9286000000000001], [0.6124000000000003, 0.8344, 0.8864, 0.9397999999999995]]}","{1: [[0.48230000000000023, 0.5091000000000003, 0.4896000000000001, 0.48979999999999996], [0.4969000000000001, 0.4960000000000001, 0.4907999999999999, 0.4906000000000001], [0.5385, 0.4734999999999998, 0.44759999999999983, 0.43959999999999994], [0.5033000000000001, 0.4984999999999999, 0.44439999999999996, 0.4440000000000002], [0.5182999999999999, 0.4976, 0.4883999999999999, 0.4893999999999998], [0.47680000000000006, 0.4912000000000004, 0.4883999999999999, 0.4997999999999999]], 2: [[0.4360999999999999, 0.49000000000000016, 0.5064000000000002, 0.4964], [0.4732, 0.47610000000000013, 0.5056000000000003, 0.4754], [0.4900999999999998, 0.5068, 0.4787999999999999, 0.44020000000000004], [0.49809999999999993, 0.45909999999999995, 0.4672, 0.44940000000000024], [0.4904000000000001, 0.5086999999999999, 0.48840000000000006, 0.4940000000000001], [0.5339000000000003, 0.4843999999999999, 0.5092000000000002, 0.4852]], 3: [[0.6548999999999999, 0.6231999999999999, 0.6172000000000003, 0.6670000000000001], [0.7246999999999999, 0.7121999999999998, 0.6863999999999997, 0.7591999999999998], [0.7459999999999997, 0.7337999999999998, 0.7784000000000002, 0.7955999999999998], [0.8157999999999997, 0.7341999999999997, 0.7672000000000004, 0.8082000000000003], [0.8293999999999998, 0.7414000000000001, 0.7728000000000005, 0.8144], [0.8492999999999996, 0.7473000000000001, 0.7780000000000001, 0.8182000000000003]], 4: [[0.6368, 0.6581, 0.6452, 0.6772000000000001], [0.7085000000000001, 0.7098999999999998, 0.7260000000000002, 0.7815999999999999], [0.7710999999999997, 0.7635000000000001, 0.7844000000000004, 0.8195999999999999], [0.7876999999999996, 0.7619000000000004, 0.7856000000000003, 0.8017999999999997], [0.8226999999999997, 0.7422999999999998, 0.7864000000000001, 0.8155999999999998], [0.8590999999999996, 0.7841, 0.7764000000000002, 0.8277999999999999]], 5: [[0.6769000000000002, 0.7327999999999999, 0.7604, 0.7658], [0.7478999999999999, 0.7375000000000002, 0.7716000000000001, 0.8028000000000002], [0.7875999999999997, 0.7647999999999997, 0.7800000000000001, 0.8124000000000002], [0.8075999999999997, 0.7681999999999997, 0.7776000000000003, 0.811], [0.8394999999999999, 0.7799, 0.7811999999999997, 0.8142000000000001], [0.8342999999999996, 0.7814000000000001, 0.7903999999999999, 0.8246000000000002]], 6: [[0.6915999999999998, 0.7546999999999998, 0.7367999999999998, 0.7901999999999997], [0.73, 0.7669000000000007, 0.7811999999999999, 0.8247999999999999], [0.7661999999999999, 0.7790000000000004, 0.8020000000000005, 0.8345999999999999], [0.8158999999999997, 0.7676000000000003, 0.7952000000000002, 0.8222000000000003], [0.8660999999999998, 0.7591000000000001, 0.8080000000000005, 0.8233999999999999], [0.8509999999999998, 0.7847999999999999, 0.8076000000000001, 0.8423999999999998]]}","{1: [[0.19947659010520497, 0.14077425190708703, 0.07946219226776974, 0.04724404724407084], [0.22695373977971814, 0.12661007068949925, 0.08654339951723644, 0.045943878808825], [0.21796733700258844, 0.11505216208311787, 0.08449757392966971, 0.051882945174691074], [0.210535008965255, 0.12219836332782856, 0.08754792972994849, 0.049173570136812325], [0.18942256993294113, 0.12122091403714136, 0.06962643176265748, 0.041843040042520784], [0.20593909293769352, 0.10986769315863512, 0.07159441318985721, 0.04608296865437382]], 2: [[0.19853422878687696, 0.1113090742033191, 0.0653103360885549, 0.04332389640833332], [0.19915569286364876, 0.11450956291943482, 0.07741731072570268, 0.04053393639902249], [0.20000227498706116, 0.10439712639723372, 0.06971829028311008, 0.04275464887003513], [0.2029728060603192, 0.11011498535621751, 0.06685028047809527, 0.048622628476872785], [0.2089276190454485, 0.12383291161884225, 0.07067559692001195, 0.04482677771154201], [0.22314793299513216, 0.11442901729893519, 0.0709929573971954, 0.04522123395043525]], 3: [[0.2169260473064496, 0.12099665284626686, 0.07296574538781879, 0.048876988450599124], [0.2132674377395668, 0.11560601195439624, 0.0865665062249829, 0.04282569322264378], [0.20608005725930878, 0.13110373755160457, 0.07823145147573322, 0.047478837390989244], [0.22149173799489688, 0.10447291515029151, 0.06884649591664052, 0.045632882880659614], [0.21353395514531168, 0.10731873089074434, 0.07944910320450445, 0.05219195340279955], [0.21111380816990616, 0.10853552413841286, 0.07318469785412794, 0.04746830521516436]], 4: [[0.21381290887128396, 0.10556400901822552, 0.07208328516376039, 0.03862848689762518], [0.20943760407338513, 0.11664043038329379, 0.06052966215005665, 0.038418745424597084], [0.22024375133020224, 0.1318248459130524, 0.06116077174137031, 0.03308836653568742], [0.22412271192362443, 0.10741508273980901, 0.0711100555477212, 0.0375717979340888], [0.2041259170218226, 0.11963590598144021, 0.07295368393713915, 0.0453625396114459], [0.21880153107325356, 0.10334887517530127, 0.05820103091870456, 0.040208954226639615]], 5: [[0.2047828117787233, 0.12491801311260115, 0.07936850760849672, 0.05304941092981147], [0.22014486139812575, 0.11111453550278648, 0.07986388420306142, 0.04338478996145998], [0.22632498757317984, 0.11359559850628016, 0.07943399775914589, 0.03864246368957341], [0.18522880445546247, 0.10384965093826744, 0.07184316251390944, 0.04247352116319058], [0.21129467574929567, 0.11534899219325677, 0.07823963190097458, 0.04832349325121268], [0.2074630328516384, 0.1202497401244593, 0.06928203230275505, 0.04638275541621044]], 6: [[0.19796310262268574, 0.12243708588495561, 0.06685985342490663, 0.04208325082500159], [0.21243587267690925, 0.10670234299208249, 0.06384355879804944, 0.03912799509302771], [0.18385983792008523, 0.09478923989567595, 0.06442235636795662, 0.04449539301995207], [0.22708685563017503, 0.12325323525165575, 0.07441612728434611, 0.04109063153566756], [0.20097509795992138, 0.10848829429943127, 0.06892430630771701, 0.043658218012191004], [0.19865105084041212, 0.118897603003593, 0.07059065093905847, 0.042754648870035175]]}","{1: [[0.20868567272335686, 0.13482651816315655, 0.09484640214578517, 0.07845992607694709], [0.21663653893099397, 0.14066271716414408, 0.11183630895196779, 0.07654828541515482], [0.21381007927597795, 0.1247026463231635, 0.11037318514929251, 0.08054712906119], [0.20261320292616675, 0.12991824352260925, 0.10686739446622624, 0.09329523031752486], [0.1936649426199795, 0.14100439709455867, 0.09638174100938415, 0.0707364121227533], [0.2097421273850344, 0.12851676933381115, 0.09819083460282836, 0.07480614947983891]], 2: [[0.2101375501903456, 0.14542351941828383, 0.0976884844800041, 0.06501569041393007], [0.1814435449389148, 0.13881566914437282, 0.09887689315507439, 0.08034201889422495], [0.21416113092715955, 0.1404341838727309, 0.10799333312755936, 0.08928583314277808], [0.21662269040892276, 0.1463700447496003, 0.12144200261853395, 0.09365703390562827], [0.20139473677333272, 0.14314786061971024, 0.104811449756217, 0.06971370023173354], [0.20974219890141335, 0.1365600234329212, 0.10242734010019, 0.06850518228572199]], 3: [[0.21320644924579554, 0.1572506279796682, 0.12240980352896577, 0.11683749398202618], [0.17287252528959, 0.132820028610146, 0.12273157702889664, 0.08236115589281151], [0.17960512242138302, 0.12127472943692769, 0.08166663945577778, 0.06428561269833244], [0.16716566633133742, 0.13739126609795838, 0.08359521517407562, 0.0553602745657931], [0.15392088877082286, 0.10987283558732795, 0.09531085982195314, 0.0524656077826227], [0.16019522464792763, 0.11220387693836607, 0.08263171304045437, 0.05872614409272928]], 4: [[0.19015719812828538, 0.15251029473448668, 0.12401999838735688, 0.14212726691244015], [0.16493256197609982, 0.15200983520812064, 0.10558408971052405, 0.08427004212648763], [0.17352749061748118, 0.1261616027165159, 0.07502426274212898, 0.06066168477713092], [0.16052946769985874, 0.1076911788402375, 0.08265978465977272, 0.06425542778629677], [0.15174883854580243, 0.142827553364188, 0.08564484806455087, 0.05611274365061827], [0.15212557312956962, 0.11700508535956898, 0.08928068100098695, 0.052755663203110245]], 5: [[0.20061752166747562, 0.12984667881775022, 0.10407612598478098, 0.10711843912230982], [0.18435452259166304, 0.1452540877221705, 0.09300236556131249, 0.05727268109666245], [0.17721241491498274, 0.11857048536630017, 0.08935323161475468, 0.04994236678412426], [0.15975681519108972, 0.1341296387827836, 0.08125416912380562, 0.05631163290120433], [0.14625576911698213, 0.12401205586554882, 0.07407131698572668, 0.05914693567717604], [0.16365362812965675, 0.09907593047758874, 0.08747479637015457, 0.051988844957356]], 6: [[0.17326119011480906, 0.11994544593272385, 0.1254980477935812, 0.12310954471526568], [0.18014438653480155, 0.12441619669480336, 0.06798941094023389, 0.06312653958518558], [0.17243421934175354, 0.11818206293680947, 0.08007496487667042, 0.05577490475115128], [0.1582977889927715, 0.12433921344451235, 0.07720725354524659, 0.05520108694582018], [0.14673714594471302, 0.10417384508599076, 0.07838367176906168, 0.054922126688612516], [0.14450951525764655, 0.10475189735751798, 0.07852540990023549, 0.048272559492945864]]}"
