scaling_factors,factors_second,discrimination_data,f1_scores_data,std_discrimination_data,std_wager_data,setting
"[0.0625, 0.125, 0.25, 0.5]","[0.1, 0.2, 0.5, 1.0, 2.0, 5.0]","[[0.5902, 0.8068000000000001, 0.8820000000000005, 0.9327999999999999], [0.6467, 0.8249000000000002, 0.8996000000000004, 0.9379999999999997], [0.6062999999999998, 0.8060999999999998, 0.8844, 0.9445999999999998], [0.6348999999999999, 0.8280000000000001, 0.8856000000000003, 0.9405999999999999], [0.6581000000000001, 0.8084999999999998, 0.8976000000000005, 0.9331999999999998], [0.6417, 0.8301000000000001, 0.8892000000000002, 0.9417999999999996]]","[[0.6368, 0.6581, 0.6452, 0.6772000000000001], [0.7085000000000001, 0.7098999999999998, 0.7260000000000002, 0.7815999999999999], [0.7710999999999997, 0.7635000000000001, 0.7844000000000004, 0.8195999999999999], [0.7876999999999996, 0.7619000000000004, 0.7856000000000003, 0.8017999999999997], [0.8226999999999997, 0.7422999999999998, 0.7864000000000001, 0.8155999999999998], [0.8590999999999996, 0.7841, 0.7764000000000002, 0.8277999999999999]]","[[0.21381290887128396, 0.10556400901822552, 0.07208328516376039, 0.03862848689762518], [0.20943760407338513, 0.11664043038329379, 0.06052966215005665, 0.038418745424597084], [0.22024375133020224, 0.1318248459130524, 0.06116077174137031, 0.03308836653568742], [0.22412271192362443, 0.10741508273980901, 0.0711100555477212, 0.0375717979340888], [0.2041259170218226, 0.11963590598144021, 0.07295368393713915, 0.0453625396114459], [0.21880153107325356, 0.10334887517530127, 0.05820103091870456, 0.040208954226639615]]","[[0.19015719812828538, 0.15251029473448668, 0.12401999838735688, 0.14212726691244015], [0.16493256197609982, 0.15200983520812064, 0.10558408971052405, 0.08427004212648763], [0.17352749061748118, 0.1261616027165159, 0.07502426274212898, 0.06066168477713092], [0.16052946769985874, 0.1076911788402375, 0.08265978465977272, 0.06425542778629677], [0.15174883854580243, 0.142827553364188, 0.08564484806455087, 0.05611274365061827], [0.15212557312956962, 0.11700508535956898, 0.08928068100098695, 0.052755663203110245]]",4
