scaling_factors,factors_second,discrimination_data,f1_scores_data,std_discrimination_data,std_wager_data,setting
"[0.0625, 0.125, 0.25, 0.5]","[0.1, 0.2, 0.5, 1.0, 2.0, 5.0]","[[0.6004000000000002, 0.7976999999999999, 0.8884000000000002, 0.9347999999999996], [0.6099, 0.8234, 0.8916, 0.9309999999999999], [0.5997, 0.7982000000000004, 0.8844000000000003, 0.9301999999999992], [0.5802, 0.8012999999999997, 0.8748000000000004, 0.9327999999999997], [0.6035, 0.8120999999999998, 0.8835999999999999, 0.9283999999999999], [0.6129999999999999, 0.8040000000000005, 0.8840000000000007, 0.9347999999999993]]","[[0.4360999999999999, 0.49000000000000016, 0.5064000000000002, 0.4964], [0.4732, 0.47610000000000013, 0.5056000000000003, 0.4754], [0.4900999999999998, 0.5068, 0.4787999999999999, 0.44020000000000004], [0.49809999999999993, 0.45909999999999995, 0.4672, 0.44940000000000024], [0.4904000000000001, 0.5086999999999999, 0.48840000000000006, 0.4940000000000001], [0.5339000000000003, 0.4843999999999999, 0.5092000000000002, 0.4852]]","[[0.19853422878687696, 0.1113090742033191, 0.0653103360885549, 0.04332389640833332], [0.19915569286364876, 0.11450956291943482, 0.07741731072570268, 0.04053393639902249], [0.20000227498706116, 0.10439712639723372, 0.06971829028311008, 0.04275464887003513], [0.2029728060603192, 0.11011498535621751, 0.06685028047809527, 0.048622628476872785], [0.2089276190454485, 0.12383291161884225, 0.07067559692001195, 0.04482677771154201], [0.22314793299513216, 0.11442901729893519, 0.0709929573971954, 0.04522123395043525]]","[[0.2101375501903456, 0.14542351941828383, 0.0976884844800041, 0.06501569041393007], [0.1814435449389148, 0.13881566914437282, 0.09887689315507439, 0.08034201889422495], [0.21416113092715955, 0.1404341838727309, 0.10799333312755936, 0.08928583314277808], [0.21662269040892276, 0.1463700447496003, 0.12144200261853395, 0.09365703390562827], [0.20139473677333272, 0.14314786061971024, 0.104811449756217, 0.06971370023173354], [0.20974219890141335, 0.1365600234329212, 0.10242734010019, 0.06850518228572199]]",2
