time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
0.0001697540283203125,4.9,66.51,0.0,75.0,66.51
24.067779064178467,5.2,41.37,0.0,73.0,41.37
24.113373041152954,4.4,41.42,3.0,73.0,41.42
24.15973711013794,4.3,41.42,3.0,73.0,41.42
24.205156087875366,4.4,41.42,3.0,73.0,41.42
24.250250577926636,4.4,41.49,3.0,73.0,41.49
24.295255661010742,4.4,41.49,3.0,73.0,41.49
24.340997219085693,4.4,41.57,4.0,73.0,41.57
24.386624574661255,5.4,41.57,4.0,73.0,41.57
24.432548761367798,4.4,41.65,3.0,73.0,41.65
24.478520393371582,5.4,41.65,3.0,73.0,41.65
24.52439522743225,3.3,41.71,3.0,73.0,41.71
24.56999373435974,5.5,41.71,3.0,73.0,41.71
24.61579155921936,4.3,41.79,3.0,73.0,41.79
24.661389350891113,4.4,41.79,3.0,73.0,41.79
24.707117557525635,4.3,41.79,3.0,73.0,41.79
24.752534866333008,4.4,41.87,3.0,73.0,41.87
24.798219919204712,4.4,41.87,3.0,73.0,41.87
24.843220710754395,4.5,41.94,4.0,73.0,41.94
24.888746976852417,3.3,41.94,4.0,73.0,41.94
24.93585205078125,5.3,42.02,3.0,73.0,42.02
24.981778621673584,5.4,42.02,3.0,73.0,42.02
25.027442693710327,3.3,42.1,3.0,73.0,42.1
25.072993278503418,5.4,42.1,3.0,73.0,42.1
25.118786573410034,4.4,42.17,3.0,73.0,42.17
25.164418935775757,5.4,42.17,3.0,73.0,42.17
25.210034608840942,3.4,42.19,3.0,73.0,42.19
25.255555868148804,4.4,42.19,3.0,73.0,42.19
25.301929235458374,4.3,42.19,3.0,73.0,42.19
25.3475341796875,5.5,42.2,3.0,73.0,42.2
25.393537282943726,4.3,42.2,3.0,73.0,42.2
25.440053462982178,5.4,42.2,4.0,73.0,42.2
25.4862277507782,4.4,42.2,4.0,73.0,42.2
25.53276515007019,4.3,42.19,3.0,73.0,42.19
25.578880786895752,4.4,42.19,3.0,73.0,42.19
25.624961614608765,4.3,42.19,3.0,73.0,42.19
25.670913219451904,4.3,42.19,3.0,73.0,42.19
25.71700668334961,5.4,42.18,3.0,73.0,42.18
25.76271343231201,4.4,42.18,3.0,73.0,42.18
25.809298992156982,3.3,42.19,3.0,73.0,42.19
25.855157375335693,4.4,42.19,3.0,73.0,42.19
25.9007670879364,5.4,42.19,3.0,73.0,42.19
25.946885347366333,5.4,42.19,3.0,73.0,42.19
25.992796897888184,3.3,42.19,3.0,73.0,42.19
26.038655281066895,5.4,42.18,4.0,73.0,42.18
26.08465337753296,4.3,42.18,4.0,73.0,42.18
26.130783557891846,4.4,42.07,3.0,73.0,42.07
26.176812410354614,4.3,42.07,3.0,73.0,42.07
26.222610473632812,4.4,41.95,3.0,73.0,41.95
26.26827645301819,4.4,41.95,3.0,73.0,41.95
26.314507007598877,4.3,41.84,3.0,73.0,41.84
26.360456466674805,5.4,41.84,3.0,73.0,41.84
26.40609908103943,4.4,41.84,3.0,73.0,41.84
26.451948642730713,4.4,41.74,3.0,73.0,41.74
26.497421979904175,5.4,41.74,3.0,73.0,41.74
26.543450355529785,5.4,41.62,4.0,73.0,41.62
26.58946681022644,3.3,41.62,4.0,73.0,41.62
26.635061740875244,4.4,41.52,3.0,73.0,41.52
26.68063259124756,5.5,41.52,3.0,73.0,41.52
26.72663402557373,4.3,41.44,3.0,73.0,41.44
26.773120880126953,4.3,41.44,3.0,73.0,41.44
26.818804502487183,3.3,41.33,3.0,73.0,41.33
26.864848375320435,5.4,41.33,3.0,73.0,41.33
26.91100311279297,4.3,41.22,3.0,73.0,41.22
26.95720624923706,4.4,41.22,3.0,73.0,41.22
27.002730131149292,5.4,41.22,3.0,73.0,41.22
27.04833483695984,3.3,41.11,3.0,73.0,41.11
27.095390558242798,5.3,41.11,3.0,73.0,41.11
27.141281366348267,5.4,41.02,4.0,73.0,41.02
27.187952756881714,4.3,41.02,4.0,73.0,41.02
27.233965396881104,4.3,41.04,3.0,73.0,41.04
27.27978539466858,4.4,41.04,3.0,73.0,41.04
27.325790643692017,3.3,41.04,3.0,73.0,41.04
27.3720440864563,5.4,41.04,3.0,73.0,41.04
27.417513847351074,4.4,41.04,3.0,73.0,41.04
27.46545386314392,5.2,41.04,3.0,73.0,41.04
27.51225757598877,4.3,41.09,3.0,73.0,41.09
27.55760908126831,5.5,41.09,3.0,73.0,41.09
27.60380482673645,3.3,41.09,3.0,73.0,41.09
27.649940252304077,5.4,41.21,3.0,73.0,41.21
27.69528579711914,3.4,41.21,3.0,73.0,41.21
27.740918159484863,5.4,41.31,4.0,73.0,41.31
27.787672758102417,4.3,41.31,4.0,73.0,41.31
27.833605766296387,4.4,41.41,3.0,73.0,41.41
27.879775285720825,4.3,41.41,3.0,73.0,41.41
