time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
0.00044655799865722656,17.2,61.26,0.0,85.0,61.26
8.753815412521362,8.7,44.08,8.0,83.0,44.08
8.820293664932251,5.3,44.19,4.0,83.0,44.19
8.885902881622314,5.3,44.19,4.0,83.0,44.19
8.952857971191406,6.8,44.28,3.0,83.0,44.28
9.017676830291748,4.7,44.39,5.0,83.0,44.39
9.0829918384552,5.4,44.39,5.0,83.0,44.39
9.147750616073608,5.4,44.98,3.0,84.0,44.98
9.213101863861084,4.7,45.09,5.0,83.0,45.09
9.277640581130981,6.2,45.09,5.0,83.0,45.09
9.343188047409058,5.3,45.18,4.0,84.0,45.18
9.408807754516602,5.3,45.25,4.0,84.0,45.25
9.474439859390259,4.7,45.25,4.0,83.0,45.25
9.540975570678711,6.1,45.31,4.0,83.0,45.31
9.60596489906311,5.5,45.37,4.0,83.0,45.37
9.671640634536743,5.3,45.37,4.0,83.0,45.37
9.736332893371582,5.4,46.19,4.0,83.0,46.19
9.801392316818237,5.4,46.18,4.0,83.0,46.18
9.868931293487549,6.0,46.18,4.0,83.0,46.18
9.9352388381958,5.3,46.19,5.0,83.0,46.19
10.001753568649292,4.5,46.21,3.0,83.0,46.21
10.067596435546875,5.3,46.21,3.0,83.0,46.21
10.133647203445435,5.3,46.21,5.0,83.0,46.21
10.200758218765259,6.0,46.21,3.0,83.0,46.21
10.266969442367554,5.3,46.21,3.0,83.0,46.21
10.334397315979004,6.0,46.2,5.0,83.0,46.2
10.411450624465942,20.1,46.18,3.0,83.0,46.18
10.495051145553589,16.4,46.15,3.0,83.0,46.15
10.561713695526123,5.3,46.15,3.0,83.0,46.15
10.631124258041382,8.0,46.16,5.0,83.0,46.16
10.698968887329102,6.7,46.13,3.0,83.0,46.13
10.77113389968872,6.9,46.13,3.0,83.0,46.13
10.844186067581177,10.3,46.12,4.0,83.0,46.12
10.912349224090576,5.2,46.12,4.0,83.0,46.12
10.979366540908813,5.2,46.12,4.0,83.0,46.12
11.04551386833191,5.3,46.11,4.0,83.0,46.11
11.111698389053345,5.3,46.12,4.0,83.0,46.12
11.176731824874878,6.2,46.12,4.0,83.0,46.12
11.260123252868652,9.8,46.1,3.0,83.0,46.1
11.330261945724487,7.9,46.08,5.0,83.0,46.08
11.40237283706665,5.7,46.04,3.0,83.0,46.04
11.472729921340942,8.6,46.04,3.0,83.0,46.04
11.54608154296875,6.2,46.04,4.0,83.0,46.04
11.61301875114441,6.0,46.08,5.0,83.0,46.08
11.680430889129639,5.3,46.08,5.0,83.0,46.08
11.746787071228027,5.3,46.06,3.0,83.0,46.06
11.813514709472656,6.0,46.1,5.0,83.0,46.1
11.880437135696411,5.3,46.1,5.0,83.0,46.1
11.946757555007935,6.1,46.09,3.0,83.0,46.09
12.016985893249512,7.2,46.1,5.0,83.0,46.1
12.087618589401245,7.1,46.1,5.0,83.0,46.1
12.154162168502808,5.3,46.07,3.0,83.0,46.07
12.221472978591919,5.3,46.06,5.0,83.0,46.06
12.287858724594116,6.0,46.05,5.0,83.0,46.05
12.354334831237793,5.3,46.05,3.0,83.0,46.05
12.421500205993652,5.2,46.09,5.0,83.0,46.09
12.516080379486084,35.1,46.08,3.0,83.0,46.08
12.5760657787323,11.0,46.08,3.0,83.0,46.08
12.645765781402588,6.5,46.08,3.0,83.0,46.08
12.711729526519775,4.6,46.08,5.0,83.0,46.08
12.778067827224731,5.3,46.08,5.0,83.0,46.08
12.844459295272827,6.0,46.07,4.0,83.0,46.07
