time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
2.86102294921875e-06,12.2,41.14,0.0,73.0,41.14
8.291630506515503,19.5,41.38,3.0,74.0,41.38
8.361705780029297,9.4,41.45,5.0,74.0,41.45
8.427844524383545,7.5,41.45,5.0,74.0,41.45
8.491169452667236,11.4,41.53,3.0,74.0,41.53
8.560402154922485,9.4,41.6,5.0,74.0,41.6
8.643618106842041,18.3,41.64,3.0,74.0,41.64
8.717265367507935,13.8,41.64,3.0,74.0,41.64
8.794078350067139,15.1,41.69,4.0,74.0,41.69
8.873374700546265,13.4,41.72,4.0,74.0,41.72
8.95689868927002,15.8,42.19,3.0,74.0,42.19
9.035677433013916,14.2,42.19,3.0,74.0,42.19
9.103567838668823,10.4,42.24,3.0,74.0,42.24
9.169348955154419,6.2,42.3,5.0,74.0,42.3
9.2489652633667,16.6,42.37,3.0,74.0,42.37
9.318809032440186,11.5,42.37,3.0,74.0,42.37
9.38349175453186,6.3,42.47,4.0,74.0,42.47
9.454830884933472,9.9,42.47,4.0,74.0,42.47
9.523540258407593,9.7,42.47,4.0,74.0,42.47
9.593916654586792,11.4,42.47,4.0,74.0,42.47
9.660450458526611,7.6,42.45,4.0,74.0,42.45
9.725141525268555,7.0,42.45,4.0,74.0,42.45
9.788962602615356,7.9,42.47,4.0,74.0,42.47
9.858433246612549,8.0,42.47,4.0,74.0,42.47
9.921241998672485,7.3,42.47,4.0,74.0,42.47
9.988905906677246,8.2,42.48,4.0,74.0,42.48
10.051980257034302,5.6,42.52,4.0,74.0,42.52
10.115624189376831,5.5,42.52,4.0,74.0,42.52
10.178189277648926,6.4,42.6,5.0,74.0,42.6
10.240545272827148,4.9,42.6,5.0,74.0,42.6
10.303057670593262,4.8,42.6,3.0,74.0,42.6
10.36909818649292,6.9,42.67,5.0,74.0,42.67
10.436258316040039,7.5,42.65,5.0,74.0,42.65
10.50173568725586,7.8,42.65,3.0,74.0,42.65
10.569431781768799,6.1,42.68,5.0,74.0,42.68
10.631689548492432,4.8,42.68,5.0,74.0,42.68
10.69377875328064,5.6,42.68,3.0,75.0,42.68
10.75685167312622,5.6,42.7,5.0,75.0,42.7
10.823862791061401,7.5,42.7,5.0,74.0,42.7
10.891139268875122,7.6,42.71,4.0,74.0,42.71
10.959386825561523,8.1,42.72,4.0,74.0,42.72
11.026574850082397,8.1,42.72,4.0,74.0,42.72
11.093979120254517,6.8,42.71,3.0,75.0,42.71
11.16431736946106,8.0,42.71,5.0,74.0,42.71
11.230767965316772,7.6,42.71,5.0,74.0,42.71
11.297093629837036,8.3,42.67,3.0,74.0,42.67
11.364423990249634,6.8,42.68,5.0,74.0,42.68
11.42908263206482,6.3,42.68,5.0,74.0,42.68
11.49215316772461,5.6,42.65,3.0,74.0,42.65
11.554715871810913,5.6,42.68,5.0,74.0,42.68
11.617848873138428,4.8,42.68,5.0,75.0,42.68
11.679634809494019,4.9,42.58,5.0,74.0,42.58
11.74232530593872,4.8,42.48,3.0,74.0,42.48
11.804740190505981,4.8,42.48,3.0,75.0,42.48
11.867027282714844,4.8,42.39,5.0,74.0,42.39
11.93018388748169,4.8,42.39,5.0,74.0,42.39
11.993667125701904,4.8,42.3,3.0,75.0,42.3
12.056896686553955,5.5,42.21,5.0,75.0,42.21
12.120084524154663,4.0,42.21,5.0,74.0,42.21
12.182474374771118,5.6,42.15,4.0,75.0,42.15
12.245843410491943,5.5,42.02,4.0,75.0,42.02
12.30896806716919,4.0,42.02,4.0,74.0,42.02
12.371475458145142,5.6,41.97,5.0,75.0,41.97
12.43424916267395,4.8,41.97,5.0,75.0,41.97
12.49720311164856,5.6,41.85,3.0,74.0,41.85
12.559717655181885,5.6,41.76,5.0,75.0,41.76
12.621976852416992,4.1,41.76,5.0,75.0,41.76
12.685113906860352,6.3,41.67,4.0,74.0,41.67
12.74735426902771,4.1,41.67,4.0,74.0,41.67
12.80976939201355,5.6,41.67,4.0,75.0,41.67
12.871976375579834,4.1,41.7,5.0,74.0,41.7
12.93401288986206,4.8,41.7,5.0,74.0,41.7
12.996876239776611,4.8,41.68,3.0,74.0,41.68
13.059078454971313,5.6,41.78,5.0,75.0,41.78
13.121839046478271,4.8,41.78,5.0,75.0,41.78
13.18375039100647,4.9,41.88,4.0,74.0,41.88
13.24645471572876,5.6,41.97,4.0,74.0,41.97
13.308857202529907,4.1,41.97,4.0,75.0,41.97
