time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
0.0003829002380371094,20.2,37.42,0.0,89.0,37.42
127.51776933670044,14.4,33.8,43.0,89.0,33.8
127.64449763298035,19.6,33.85,12.0,89.0,33.85
127.72806334495544,11.5,33.9,18.0,89.0,33.9
127.80537152290344,7.2,33.95,24.0,89.0,33.95
127.88321542739868,11.9,34.0,24.0,89.0,34.0
127.96979856491089,14.0,34.01,24.0,89.0,34.01
128.05039644241333,6.9,34.01,18.0,89.0,34.01
128.12055253982544,5.8,34.01,24.0,89.0,34.01
128.195396900177,8.7,34.01,28.0,89.0,34.01
128.2678723335266,7.0,34.01,28.0,89.0,34.01
128.3603036403656,12.6,33.99,20.0,89.0,33.99
128.45873880386353,13.3,33.93,19.0,89.0,33.93
128.53770685195923,14.9,33.87,19.0,89.0,33.87
128.6249554157257,12.6,33.81,25.0,89.0,33.81
128.70019030570984,10.1,33.78,25.0,89.0,33.78
128.78258895874023,11.1,33.74,23.0,89.0,33.74
128.88343167304993,18.2,33.68,19.0,89.0,33.68
128.98665714263916,26.3,33.62,18.0,89.0,33.62
129.10102653503418,26.8,33.54,14.0,89.0,33.54
129.19244408607483,17.2,33.47,22.0,89.0,33.47
129.290132522583,15.0,33.39,19.0,89.0,33.39
129.36840748786926,12.3,33.33,19.0,89.0,33.33
129.44669103622437,11.0,33.33,18.0,89.0,33.33
129.5407862663269,15.3,33.33,23.0,89.0,33.33
129.63664269447327,20.1,33.3,19.0,89.0,33.3
129.73834443092346,18.0,33.28,19.0,89.0,33.28
129.82924842834473,13.4,33.24,19.0,89.0,33.24
129.9169898033142,15.1,33.21,23.0,89.0,33.21
130.00806665420532,11.0,33.19,20.0,89.0,33.19
130.08406734466553,7.3,33.18,25.0,89.0,33.18
130.1576693058014,6.8,33.18,25.0,89.0,33.18
130.22617506980896,4.5,33.17,22.0,89.0,33.17
130.29666876792908,6.4,33.2,29.0,89.0,33.2
130.36585402488708,7.3,33.2,29.0,89.0,33.2
130.44172620773315,5.3,33.19,21.0,89.0,33.19
130.50958824157715,5.9,33.24,28.0,89.0,33.24
130.5832097530365,4.9,33.27,26.0,89.0,33.27
130.6506552696228,5.2,33.27,26.0,89.0,33.27
130.72770071029663,8.5,33.28,22.0,89.0,33.28
130.8044891357422,10.7,33.33,26.0,89.0,33.33
130.9143602848053,15.7,33.33,19.0,89.0,33.33
130.99848198890686,9.0,33.36,22.0,89.0,33.36
131.0721299648285,8.2,33.38,22.0,89.0,33.38
131.14909839630127,5.2,33.38,22.0,89.0,33.38
131.2150149345398,4.6,33.38,26.0,89.0,33.38
131.28152704238892,5.3,33.44,28.0,89.0,33.44
131.35664296150208,8.1,33.44,28.0,89.0,33.44
131.44891929626465,8.8,33.38,19.0,89.0,33.38
131.5267264842987,7.1,33.4,23.0,89.0,33.4
131.59823274612427,5.6,33.4,27.0,89.0,33.4
131.6754207611084,8.5,33.39,22.0,89.0,33.39
131.7432644367218,5.9,33.39,22.0,89.0,33.39
