time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
1.9073486328125e-06,4.1,36.26,0.0,54.0,36.26
2.2028212547302246,11.7,37.15,1.0,54.0,37.15
2.2486517429351807,4.4,37.15,1.0,54.0,37.15
2.2938899993896484,5.6,37.16,4.0,55.0,37.16
2.3426358699798584,4.2,37.16,4.0,55.0,37.16
2.385500431060791,5.7,37.2,6.0,54.0,37.2
2.4301650524139404,4.5,37.2,6.0,54.0,37.2
2.478684425354004,5.2,37.24,6.0,54.0,37.24
2.5230088233947754,4.5,37.24,6.0,55.0,37.24
2.56778621673584,5.6,37.27,6.0,55.0,37.27
2.611872673034668,6.8,37.27,6.0,55.0,37.27
2.6623919010162354,5.0,37.31,6.0,55.0,37.31
2.707622528076172,5.5,37.31,6.0,55.0,37.31
2.7536263465881348,4.4,37.31,6.0,55.0,37.31
2.7972114086151123,5.7,37.36,6.0,55.0,37.36
2.8422064781188965,4.5,37.36,6.0,55.0,37.36
2.888964891433716,5.4,37.39,7.0,55.0,37.39
2.9379634857177734,6.3,37.39,7.0,55.0,37.39
2.983086585998535,7.9,37.46,6.0,55.0,37.46
3.028961420059204,4.4,37.46,6.0,55.0,37.46
3.0729007720947266,5.7,37.57,7.0,55.0,37.57
3.123612642288208,5.0,37.57,7.0,55.0,37.57
3.1672770977020264,5.7,37.67,6.0,55.0,37.67
3.2123184204101562,5.6,37.67,6.0,55.0,37.67
3.2565767765045166,6.9,37.77,6.0,55.0,37.77
3.304715871810913,6.2,37.77,6.0,55.0,37.77
3.347724437713623,5.8,37.77,6.0,55.0,37.77
3.396378755569458,6.3,37.82,6.0,55.0,37.82
3.4416093826293945,5.6,37.82,6.0,55.0,37.82
3.4925332069396973,5.9,37.83,6.0,55.0,37.83
3.535625457763672,5.8,37.83,6.0,55.0,37.83
3.5801920890808105,5.6,37.84,7.0,55.0,37.84
3.630035161972046,6.0,37.84,7.0,55.0,37.84
3.673842668533325,4.6,37.84,6.0,55.0,37.84
3.7205734252929688,4.3,37.84,6.0,55.0,37.84
3.764331579208374,4.6,37.84,6.0,55.0,37.84
3.8086631298065186,4.5,37.84,6.0,55.0,37.84
3.852531671524048,4.6,37.84,6.0,55.0,37.84
3.902803897857666,5.9,37.84,6.0,55.0,37.84
3.948037624359131,4.4,37.84,6.0,55.0,37.84
3.994878053665161,5.3,37.84,6.0,55.0,37.84
4.038615942001343,3.5,37.84,6.0,55.0,37.84
4.091420412063599,4.8,37.84,6.0,55.0,37.84
4.134845733642578,5.7,37.84,6.0,55.0,37.84
4.182578802108765,4.3,37.84,6.0,55.0,37.84
4.226203680038452,4.6,37.84,6.0,55.0,37.84
4.274891376495361,4.2,37.84,6.0,55.0,37.84
4.318044424057007,4.7,37.84,6.0,55.0,37.84
4.361089468002319,5.7,37.79,6.0,55.0,37.79
4.410467863082886,4.1,37.79,6.0,55.0,37.79
4.453801870346069,4.7,37.7,6.0,55.0,37.7
4.5004801750183105,5.3,37.7,6.0,55.0,37.7
4.544127702713013,3.5,37.7,6.0,55.0,37.7
4.591843843460083,5.3,37.6,6.0,55.0,37.6
4.6353747844696045,4.6,37.6,6.0,55.0,37.6
4.682488679885864,5.3,37.52,7.0,55.0,37.52
4.725377559661865,4.7,37.52,7.0,55.0,37.52
4.771276473999023,6.5,37.44,7.0,55.0,37.44
4.816247940063477,11.1,37.44,7.0,55.0,37.44
4.860766649246216,11.5,37.36,6.0,55.0,37.36
4.906565427780151,4.4,37.36,6.0,55.0,37.36
4.9504547119140625,5.7,37.36,6.0,55.0,37.36
5.001267194747925,5.0,37.28,6.0,55.0,37.28
5.044477224349976,5.8,37.28,6.0,55.0,37.28
5.090523958206177,5.5,37.21,6.0,55.0,37.21
5.135730028152466,7.8,37.21,6.0,55.0,37.21
5.183651447296143,7.4,37.13,6.0,55.0,37.13
5.23025918006897,9.8,37.13,6.0,55.0,37.13
5.276500463485718,7.7,37.05,6.0,55.0,37.05
5.32282567024231,8.7,37.05,6.0,55.0,37.05
5.366353511810303,4.7,36.97,6.0,55.0,36.97
5.4136388301849365,4.3,36.97,6.0,55.0,36.97
5.457041501998901,5.8,36.94,6.0,55.0,36.94
5.5014283657073975,13.5,36.94,6.0,55.0,36.94
5.54949951171875,15.8,36.94,6.0,55.0,36.94
5.598835229873657,20.6,36.97,6.0,55.0,36.97
5.6451780796051025,7.7,36.97,6.0,55.0,36.97
5.693531274795532,8.2,36.99,6.0,55.0,36.99
5.738212823867798,5.6,36.99,6.0,55.0,36.99
5.7859508991241455,5.2,37.0,6.0,55.0,37.0
5.829816102981567,4.6,37.0,6.0,55.0,37.0
5.87864351272583,4.1,37.08,6.0,55.0,37.08
5.922574758529663,5.7,37.08,6.0,55.0,37.08
5.966732978820801,4.5,37.17,6.0,55.0,37.17
6.0135416984558105,5.3,37.17,6.0,55.0,37.17
6.05978798866272,4.4,37.26,6.0,55.0,37.26
6.108347177505493,10.4,37.26,6.0,55.0,37.26
6.158262491226196,8.0,37.34,6.0,55.0,37.34
6.202211856842041,4.6,37.34,6.0,55.0,37.34
6.248825550079346,9.8,37.34,6.0,55.0,37.34
6.2945849895477295,28.3,37.43,6.0,55.0,37.43
6.33988881111145,10.0,37.43,6.0,55.0,37.43
6.3834757804870605,4.7,37.52,7.0,55.0,37.52
6.42860221862793,5.6,37.52,7.0,55.0,37.52
6.473226308822632,11.1,37.62,7.0,55.0,37.62
6.523548603057861,5.0,37.62,7.0,55.0,37.62
6.567578554153442,4.6,37.72,6.0,55.0,37.72
6.610383749008179,4.7,37.72,6.0,55.0,37.72
6.661757946014404,8.8,37.78,6.0,55.0,37.78
6.705249309539795,4.7,37.78,6.0,55.0,37.78
6.755584716796875,4.0,37.85,6.0,55.0,37.85
6.79946494102478,5.6,37.85,6.0,55.0,37.85
6.849521636962891,8.2,37.85,6.0,55.0,37.85
6.89380407333374,5.6,37.93,6.0,55.0,37.93
6.942790269851685,5.1,37.93,6.0,55.0,37.93
6.975116014480591,11.1,37.94,8.0,55.0,37.94
7.0249810218811035,5.1,37.94,8.0,55.0,37.94
7.06928014755249,6.7,37.95,6.0,55.0,37.95
7.113572120666504,8.0,37.95,6.0,55.0,37.95
7.162941932678223,7.1,37.94,6.0,55.0,37.94
7.20818305015564,11.1,37.94,6.0,55.0,37.94
7.256803274154663,8.3,37.94,6.0,55.0,37.94
7.301130294799805,7.9,37.94,6.0,55.0,37.94
7.345797777175903,4.5,37.94,6.0,55.0,37.94
7.394791603088379,10.4,37.94,6.0,55.0,37.94
7.438788414001465,5.6,37.94,6.0,55.0,37.94
7.490021467208862,4.9,37.95,6.0,55.0,37.95
7.533788442611694,4.6,37.95,6.0,55.0,37.95
7.5828258991241455,5.1,37.94,6.0,55.0,37.94
7.6263039112091064,12.6,37.94,6.0,55.0,37.94
7.6746439933776855,4.2,37.94,6.0,55.0,37.94
7.720529317855835,4.4,37.94,6.0,55.0,37.94
7.763206720352173,5.8,37.95,6.0,55.0,37.95
7.808434009552002,7.9,37.95,6.0,55.0,37.95
7.85177755355835,5.7,37.95,6.0,55.0,37.95
7.895888805389404,4.6,37.96,6.0,55.0,37.96
7.9396891593933105,4.6,37.96,6.0,55.0,37.96
7.987534046173096,17.5,37.97,7.0,55.0,37.97
8.032189846038818,19.1,37.97,7.0,55.0,37.97
8.076483011245728,4.6,37.99,7.0,56.0,37.99
8.124898195266724,5.2,37.99,7.0,56.0,37.99
8.16920256614685,4.5,37.98,6.0,56.0,37.98
8.211881875991821,4.7,37.98,6.0,55.0,37.98
8.261620283126831,5.1,37.98,6.0,55.0,37.98
8.304715871810913,3.5,37.98,6.0,56.0,37.98
8.35244870185852,8.2,37.98,6.0,56.0,37.98
8.400914907455444,4.2,37.99,6.0,55.0,37.99
8.445997953414917,5.6,37.99,6.0,55.0,37.99
8.495254278182983,4.1,37.98,6.0,56.0,37.98
8.538460969924927,5.7,37.98,6.0,56.0,37.98
8.584768772125244,4.4,37.97,6.0,56.0,37.97
8.629035472869873,12.4,37.97,6.0,56.0,37.97
8.674003839492798,4.5,37.99,7.0,56.0,37.99
8.717955112457275,6.8,37.99,7.0,56.0,37.99
8.767826080322266,5.1,37.99,6.0,56.0,37.99
8.811132431030273,3.5,37.99,6.0,56.0,37.99
8.859556913375854,4.2,37.98,6.0,56.0,37.98
8.903153896331787,5.7,37.98,6.0,56.0,37.98
8.950819492340088,4.2,37.98,6.0,56.0,37.98
8.994028806686401,5.7,37.98,6.0,56.0,37.98
9.039269208908081,4.4,37.98,6.0,56.0,37.98
9.082683086395264,4.7,37.98,7.0,56.0,37.98
9.126904010772705,4.5,37.98,7.0,56.0,37.98
9.169960260391235,4.7,37.98,7.0,56.0,37.98
9.216057538986206,5.4,37.98,7.0,56.0,37.98
9.259716033935547,4.7,37.97,6.0,56.0,37.97
9.309754610061646,11.0,37.97,6.0,56.0,37.97
9.35318374633789,4.7,37.99,6.0,56.0,37.99
9.400611162185669,5.3,37.99,6.0,56.0,37.99
9.444155931472778,4.6,37.99,6.0,56.0,37.99
9.487713813781738,3.5,37.99,6.0,56.0,37.99
9.534302949905396,5.4,37.99,6.0,56.0,37.99
9.578195095062256,6.9,38.0,7.0,56.0,38.0
9.622734069824219,4.5,38.0,7.0,56.0,38.0
9.666740894317627,5.6,38.01,6.0,56.0,38.01
9.717418670654297,5.1,38.01,6.0,56.0,38.01
9.762451171875,6.7,38.0,6.0,56.0,38.0
9.813222885131836,8.0,38.0,6.0,56.0,38.0
9.8570716381073,6.9,37.99,6.0,56.0,37.99
9.904332637786865,4.3,37.99,6.0,56.0,37.99
9.947915077209473,7.0,37.99,6.0,56.0,37.99
9.992159843444824,4.5,38.01,6.0,56.0,38.01
10.035038948059082,4.7,38.01,6.0,56.0,38.01
10.084911346435547,5.0,38.03,7.0,56.0,38.03
10.128981113433838,10.5,38.03,7.0,56.0,38.03
10.177656888961792,4.1,38.02,6.0,56.0,38.02
10.221553325653076,4.6,38.02,6.0,56.0,38.02
10.267919778823853,7.5,38.01,6.0,56.0,38.01
10.311591148376465,8.1,38.01,6.0,56.0,38.01
10.35593843460083,5.6,38.03,6.0,56.0,38.03
10.399550914764404,3.5,38.03,6.0,56.0,38.03
10.4492347240448,6.0,38.03,6.0,56.0,38.03
10.49357557296753,12.4,38.04,6.0,56.0,38.04
10.54007601737976,5.4,38.04,6.0,56.0,38.04
10.58347225189209,3.5,38.04,7.0,56.0,38.04
10.627732753753662,4.5,38.04,7.0,56.0,38.04
10.67084288597107,9.4,38.04,7.0,56.0,38.04
10.716426134109497,29.7,38.04,7.0,56.0,38.04
10.761986494064331,9.9,38.06,6.0,56.0,38.06
10.805824995040894,6.9,38.06,6.0,56.0,38.06
10.852581262588501,3.3,38.06,6.0,56.0,38.06
10.895512819290161,5.8,38.06,6.0,56.0,38.06
10.945236682891846,5.0,38.06,6.0,56.0,38.06
10.988571882247925,4.7,38.08,6.0,56.0,38.08
11.038798332214355,5.0,38.08,6.0,56.0,38.08
11.085018873214722,4.3,38.06,6.0,56.0,38.06
11.128413200378418,4.6,38.06,6.0,56.0,38.06
11.176686763763428,4.2,38.06,7.0,56.0,38.06
11.219844341278076,4.7,38.06,7.0,56.0,38.06
11.263388872146606,5.7,38.07,6.0,56.0,38.07
11.30671238899231,9.3,38.07,6.0,56.0,38.07
11.350142002105713,4.7,38.07,6.0,56.0,38.07
11.397494316101074,5.3,38.07,6.0,56.0,38.07
