time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
2.6226043701171875e-06,5.4,14.23,0.0,68.0,14.23
2.4151365756988525,12.6,40.93,1.0,70.0,40.93
2.463350534439087,4.2,40.93,1.0,70.0,40.93
2.516392230987549,4.8,40.95,5.0,70.0,40.95
2.5636684894561768,5.3,40.95,5.0,70.0,40.95
2.611163377761841,9.6,41.0,7.0,70.0,41.0
2.661473035812378,34.3,41.0,7.0,70.0,41.0
2.7078824043273926,4.3,41.04,7.0,70.0,41.04
2.759296417236328,5.8,41.04,7.0,70.0,41.04
2.8055360317230225,4.3,41.08,7.0,70.0,41.08
2.864741086959839,34.5,41.08,7.0,70.0,41.08
2.9313032627105713,71.6,41.11,5.0,70.0,41.11
2.9735629558563232,71.1,41.11,5.0,70.0,41.11
3.0354220867156982,69.7,41.16,6.0,70.0,41.16
3.090679883956909,42.3,41.18,6.0,70.0,41.18
3.1375954151153564,5.3,41.18,6.0,70.0,41.18
3.190706253051758,4.8,41.27,6.0,70.0,41.27
3.2359328269958496,5.6,41.27,6.0,70.0,41.27
3.2846810817718506,4.2,41.38,6.0,70.0,41.38
3.330514907836914,17.6,41.38,6.0,70.0,41.38
3.3710551261901855,60.5,41.38,6.0,70.0,41.38
3.40913987159729,61.8,41.51,9.0,70.0,41.51
3.451667308807373,63.5,41.51,9.0,70.0,41.51
3.503126859664917,8.0,41.61,7.0,70.0,41.61
3.557694673538208,7.3,41.61,7.0,70.0,41.61
3.606948137283325,7.2,41.64,6.0,70.0,41.64
3.6661601066589355,38.5,41.64,6.0,70.0,41.64
3.7163851261138916,7.0,41.63,6.0,70.0,41.63
3.766719341278076,7.1,41.63,6.0,70.0,41.63
3.8170676231384277,6.9,41.62,6.0,70.0,41.62
3.8692424297332764,5.9,41.62,6.0,70.0,41.62
3.923577308654785,39.4,41.61,6.0,70.0,41.61
3.9730756282806396,6.2,41.61,6.0,70.0,41.61
4.0216147899627686,6.3,41.61,6.0,70.0,41.61
4.078514814376831,9.6,41.59,6.0,70.0,41.59
4.133955478668213,7.3,41.59,6.0,70.0,41.59
4.182594060897827,7.2,41.59,6.0,70.0,41.59
4.235905170440674,5.7,41.59,6.0,70.0,41.59
4.285565614700317,4.0,41.59,7.0,70.0,41.59
4.338633060455322,5.7,41.59,7.0,70.0,41.59
4.38639235496521,4.2,41.58,6.0,70.0,41.58
4.434180736541748,5.3,41.58,6.0,70.0,41.58
4.482263088226318,5.2,41.56,7.0,70.0,41.56
4.534667730331421,5.8,41.56,7.0,70.0,41.56
4.588672876358032,42.5,41.55,6.0,70.0,41.55
4.640350580215454,10.8,41.55,6.0,70.0,41.55
4.688699722290039,7.4,41.54,7.0,70.0,41.54
4.7400758266448975,5.9,41.54,7.0,70.0,41.54
4.788668155670166,6.2,41.54,6.0,70.0,41.54
4.837136268615723,7.2,41.54,6.0,70.0,41.54
4.885725736618042,6.3,41.55,7.0,70.0,41.55
4.933597564697266,7.3,41.55,7.0,70.0,41.55
4.983017206192017,8.1,41.55,6.0,70.0,41.55
5.033462285995483,6.0,41.55,6.0,70.0,41.55
5.081694602966309,6.3,41.56,6.0,70.0,41.56
5.129563808441162,7.4,41.56,6.0,70.0,41.56
5.1857874393463135,8.1,41.58,6.0,70.0,41.58
5.236017465591431,8.9,41.58,6.0,70.0,41.58
5.286652565002441,7.0,41.59,7.0,70.0,41.59
5.3386242389678955,6.8,41.59,7.0,70.0,41.59
5.390004634857178,6.9,41.58,6.0,70.0,41.58
5.44025993347168,6.0,41.58,6.0,70.0,41.58
5.4888269901275635,4.2,41.59,6.0,70.0,41.59
5.5433714389801025,6.4,41.59,6.0,70.0,41.59
5.593317270278931,6.1,41.58,6.0,70.0,41.58
5.641643762588501,5.2,41.58,6.0,70.0,41.58
5.689340591430664,12.8,41.59,6.0,70.0,41.59
5.743288993835449,40.2,41.59,6.0,70.0,41.59
5.793766975402832,8.0,41.6,6.0,70.0,41.6
5.843441009521484,6.2,41.6,6.0,70.0,41.6
5.8971827030181885,4.7,41.6,7.0,70.0,41.6
5.944718837738037,5.3,41.6,7.0,70.0,41.6
5.992101430892944,4.3,41.61,6.0,70.0,41.61
6.0407819747924805,5.1,41.61,6.0,70.0,41.61
6.092292308807373,4.0,41.63,6.0,70.0,41.63
6.140572786331177,6.1,41.63,6.0,70.0,41.63
6.194547414779663,3.8,41.63,6.0,70.0,41.63
6.242815971374512,4.2,41.63,6.0,70.0,41.63
6.291344165802002,6.2,41.62,7.0,70.0,41.62
6.33877158164978,3.2,41.62,7.0,70.0,41.62
6.390523672103882,4.9,41.63,6.0,70.0,41.63
6.439945697784424,5.1,41.63,6.0,70.0,41.63
6.4932239055633545,4.7,41.64,7.0,70.0,41.64
6.54102087020874,4.3,41.64,7.0,71.0,41.64
6.5897581577301025,5.1,41.64,6.0,71.0,41.64
6.6377317905426025,5.3,41.64,6.0,70.0,41.64
6.697729587554932,35.6,41.65,6.0,70.0,41.65
6.747047185897827,24.2,41.65,6.0,70.0,41.65
6.796643972396851,30.9,41.65,7.0,70.0,41.65
6.844607591629028,14.7,41.65,7.0,70.0,41.65
6.892586946487427,15.6,41.65,7.0,70.0,41.65
6.9394752979278564,9.7,41.65,7.0,71.0,41.65
6.9860923290252686,11.0,41.63,6.0,71.0,41.63
7.0469512939453125,38.0,41.63,6.0,70.0,41.63
7.103875160217285,13.4,41.53,6.0,70.0,41.53
7.1497886180877686,5.4,41.53,6.0,70.0,41.53
7.195944786071777,4.4,41.42,7.0,70.0,41.42
