time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
2.384185791015625e-06,4.4,37.81,0.0,60.0,37.81
2.36586332321167,7.4,38.43,1.0,60.0,38.43
2.417797088623047,4.9,38.43,1.0,60.0,38.43
2.462070941925049,4.5,38.44,5.0,60.0,38.44
2.5095179080963135,5.3,38.44,5.0,60.0,38.44
2.5538954734802246,4.5,38.39,6.0,60.0,38.39
2.6060845851898193,5.8,38.39,6.0,60.0,38.39
2.651768207550049,4.4,38.32,6.0,60.0,38.32
2.7034575939178467,5.8,38.32,6.0,60.0,38.32
2.7476658821105957,4.6,38.24,6.0,60.0,38.24
2.7977004051208496,5.0,38.24,6.0,60.0,38.24
2.8435895442962646,4.4,38.2,6.0,60.0,38.2
2.890903949737549,5.3,38.2,6.0,60.0,38.2
2.9345967769622803,4.6,38.2,6.0,60.0,38.2
2.9821817874908447,5.3,38.14,6.0,60.0,38.14
3.0268137454986572,4.5,38.14,6.0,60.0,38.14
3.0804336071014404,4.7,38.08,6.0,60.0,38.08
3.1269614696502686,4.3,38.08,6.0,60.0,38.08
3.1737046241760254,5.3,38.06,6.0,60.0,38.06
3.2183587551116943,4.5,38.06,6.0,60.0,38.06
3.2696774005889893,3.9,38.07,6.0,60.0,38.07
3.316129684448242,5.4,38.07,6.0,60.0,38.07
3.3620855808258057,5.4,38.08,6.0,60.0,38.08
3.41192364692688,5.0,38.08,6.0,60.0,38.08
3.4560112953186035,3.5,38.09,6.0,60.0,38.09
3.5019569396972656,4.4,38.09,6.0,60.0,38.09
3.54606294631958,4.5,38.03,6.0,60.0,38.03
3.596925735473633,4.9,38.03,6.0,60.0,38.03
3.6408398151397705,4.6,38.03,6.0,60.0,38.03
3.6889142990112305,5.2,38.03,6.0,60.0,38.03
3.7349507808685303,4.3,38.03,6.0,60.0,38.03
3.7798612117767334,4.5,38.05,6.0,60.0,38.05
3.824321985244751,4.5,38.05,6.0,60.0,38.05
3.8735756874084473,5.1,38.06,7.0,60.0,38.06
3.926452398300171,4.8,38.06,7.0,60.0,38.06
3.972449541091919,4.3,38.11,6.0,60.0,38.11
4.020854949951172,4.2,38.11,6.0,60.0,38.11
4.068923234939575,5.2,38.2,6.0,60.0,38.2
4.113046169281006,4.5,38.2,6.0,60.0,38.2
4.15887975692749,4.4,38.29,7.0,60.0,38.29
4.202934265136719,4.6,38.29,7.0,60.0,38.29
4.254158020019531,4.9,38.38,6.0,60.0,38.38
4.300032377243042,4.4,38.38,6.0,60.0,38.38
4.346237659454346,4.3,38.47,6.0,60.0,38.47
4.389999151229858,5.7,38.47,6.0,60.0,38.47
4.435051679611206,4.5,38.47,6.0,60.0,38.47
4.479679584503174,4.5,38.56,6.0,60.0,38.56
4.5296080112457275,5.0,38.56,6.0,60.0,38.56
4.573927164077759,4.5,38.65,6.0,60.0,38.65
4.620875120162964,5.3,38.65,6.0,60.0,38.65
4.665732145309448,4.5,38.75,7.0,60.0,38.75
4.716787338256836,4.0,38.75,7.0,60.0,38.75
4.76277232170105,5.4,38.84,6.0,60.0,38.84
4.81006383895874,4.3,38.84,6.0,60.0,38.84
4.855111122131348,4.4,38.94,6.0,60.0,38.94
