time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
4.291534423828125e-06,9.4,15.08,0.0,45.0,15.08
0.5795600414276123,26.6,26.3,2.0,46.0,26.3
0.6261296272277832,5.4,26.66,1.0,46.0,26.66
0.6751198768615723,7.1,26.66,1.0,46.0,26.66
0.7253844738006592,11.0,30.02,2.0,46.0,30.02
0.7801198959350586,7.4,30.65,2.0,46.0,30.65
0.8305599689483643,6.0,30.65,2.0,46.0,30.65
0.8800506591796875,6.1,30.65,2.0,46.0,30.65
0.9276156425476074,5.3,30.62,1.0,46.0,30.62
0.976250171661377,6.1,30.62,1.0,46.0,30.62
1.0238361358642578,5.3,30.49,2.0,46.0,30.49
1.073375940322876,5.1,30.49,2.0,46.0,30.49
1.1210880279541016,6.3,30.5,2.0,46.0,30.5
1.172478199005127,5.8,30.5,2.0,46.0,30.5
1.2200932502746582,5.3,30.48,2.0,46.0,30.48
1.2690441608428955,5.2,30.48,2.0,46.0,30.48
1.316709280014038,5.3,30.5,1.0,46.0,30.5
1.3667137622833252,5.1,30.5,1.0,46.0,30.5
1.4142765998840332,5.3,30.49,1.0,46.0,30.49
1.4634230136871338,5.1,30.49,1.0,46.0,30.49
1.5113146305084229,5.3,30.48,1.0,46.0,30.48
1.5611944198608398,6.1,30.48,1.0,46.0,30.48
1.6083297729492188,4.3,30.46,1.0,46.0,30.46
1.6583657264709473,5.1,30.46,1.0,46.0,30.46
1.7053594589233398,5.3,30.43,1.0,46.0,30.43
1.7570221424102783,6.9,30.43,1.0,46.0,30.43
1.8078839778900146,5.0,30.38,1.0,46.0,30.38
1.859433889389038,5.9,30.38,1.0,46.0,30.38
1.9112393856048584,6.9,30.33,1.0,46.0,30.33
1.9619407653808594,5.9,30.33,1.0,46.0,30.33
2.0101025104522705,4.3,30.32,1.0,46.0,30.32
2.059644937515259,6.1,30.32,1.0,46.0,30.32
2.1070148944854736,6.3,30.32,1.0,46.0,30.32
2.155651092529297,5.2,30.32,1.0,46.0,30.32
2.2032344341278076,5.3,30.31,1.0,46.0,30.31
2.253582000732422,5.0,30.31,1.0,46.0,30.31
2.3041326999664307,6.9,30.33,1.0,46.0,30.33
2.3511176109313965,5.4,30.33,1.0,46.0,30.33
2.4026691913604736,6.7,30.38,1.0,46.0,30.38
2.450971841812134,5.3,30.38,1.0,46.0,30.38
2.499803304672241,6.1,30.42,1.0,46.0,30.42
2.547363519668579,5.3,30.42,1.0,46.0,30.42
2.597214937210083,5.1,30.47,1.0,46.0,30.47
2.644122362136841,5.4,30.47,1.0,46.0,30.47
2.6929781436920166,5.2,30.52,1.0,46.0,30.52
2.741609573364258,4.2,30.52,1.0,46.0,30.52
2.790668249130249,5.2,30.57,1.0,46.0,30.57
2.838616132736206,7.1,30.57,1.0,46.0,30.57
2.8916549682617188,5.8,30.63,1.0,46.0,30.63
2.940782308578491,6.1,30.63,1.0,46.0,30.63
2.9941654205322266,5.7,30.68,1.0,46.0,30.68
3.041623115539551,5.4,30.68,1.0,46.0,30.68
3.088611602783203,4.3,30.73,1.0,46.0,30.73
3.138815402984619,5.1,30.73,1.0,46.0,30.73
3.1863601207733154,6.3,30.77,1.0,46.0,30.77
3.235490560531616,5.1,30.77,1.0,46.0,30.77
3.2825047969818115,5.4,30.82,1.0,46.0,30.82
3.333407163619995,5.0,30.82,1.0,46.0,30.82
3.3809680938720703,5.3,30.82,1.0,46.0,30.82
3.427582025527954,5.4,30.85,1.0,46.0,30.85
3.4787755012512207,5.9,30.85,1.0,46.0,30.85
3.5272905826568604,5.2,30.85,1.0,46.0,30.85
3.577496290206909,6.0,30.85,1.0,46.0,30.85
3.6257407665252686,5.3,30.85,1.0,46.0,30.85
3.6776111125946045,5.8,30.85,1.0,46.0,30.85
3.726104497909546,5.2,30.85,1.0,46.0,30.85
3.7724547386169434,5.4,30.85,1.0,46.0,30.85
3.8217127323150635,5.2,30.85,1.0,46.0,30.85
