time_seconds,cpu_util,gpu0_power,gpu0_util,gpu0_temp,total_power
2.86102294921875e-06,25.4,39.06,0.0,64.0,39.06
0.08750128746032715,70.5,39.1,7.0,64.0,39.1
0.1637866497039795,17.3,39.1,7.0,64.0,39.1
0.2349851131439209,9.2,39.15,7.0,64.0,39.15
0.3060433864593506,7.0,39.23,10.0,64.0,39.23
0.3820688724517822,5.3,39.3,10.0,64.0,39.3
0.45361781120300293,6.4,39.3,10.0,64.0,39.3
0.5242083072662354,7.1,39.36,7.0,64.0,39.36
0.5932562351226807,6.6,39.45,11.0,64.0,39.45
0.6660268306732178,13.8,39.52,11.0,64.0,39.52
0.7398383617401123,8.9,39.52,8.0,64.0,39.52
0.8100156784057617,5.8,39.62,9.0,64.0,39.62
0.8809018135070801,6.4,39.78,11.0,64.0,39.78
0.953826904296875,5.6,39.78,11.0,64.0,39.78
1.024195671081543,6.4,39.88,7.0,64.0,39.88
1.0981242656707764,6.1,40.02,11.0,64.0,40.02
1.1718199253082275,5.5,40.04,9.0,64.0,40.04
1.2420423030853271,5.7,40.04,9.0,64.0,40.04
1.3167016506195068,6.7,40.06,9.0,64.0,40.06
1.3870620727539062,5.1,40.06,11.0,64.0,40.06
1.4573581218719482,4.3,40.06,11.0,64.0,40.06
1.526576042175293,5.1,40.05,7.0,64.0,40.05
1.5972650051116943,5.0,40.09,11.0,64.0,40.09
1.6724567413330078,5.4,40.07,9.0,64.0,40.07
1.7454288005828857,5.4,40.07,9.0,64.0,40.07
1.815417766571045,4.3,40.07,8.0,64.0,40.07
1.8901088237762451,4.7,40.07,11.0,64.0,40.07
1.9607210159301758,5.6,40.07,11.0,64.0,40.07
2.0316367149353027,5.0,40.03,8.0,64.0,40.03
2.100719451904297,4.4,40.06,11.0,64.0,40.06
2.171041965484619,5.0,40.04,10.0,64.0,40.04
2.2446563243865967,5.4,40.04,10.0,64.0,40.04
2.318321466445923,5.4,40.05,8.0,64.0,40.05
2.388471841812134,4.3,40.06,11.0,64.0,40.06
2.4634604454040527,5.3,40.06,11.0,64.0,40.06
2.534072160720825,5.0,40.05,7.0,64.0,40.05
2.605541467666626,4.9,40.06,10.0,64.0,40.06
2.6741201877593994,5.1,40.06,10.0,64.0,40.06
2.7446036338806152,6.4,40.06,10.0,64.0,40.06
